date,state,crop,price
01-09-2028,Bihar,Pulses,6078.3
01-02-2025,Maharashtra,Pulses,5874.28
01-01-2026,Rajasthan,Groundnut,6527.53
01-10-2020,Rajasthan,Mustard,4572.3
01-07-2026,Gujarat,Soybean,4244.33
01-11-2025,Bihar,Maize,1652.96
01-06-2024,Maharashtra,Mustard,5609.94
01-05-2020,Karnataka,Wheat,2111.81
01-04-2024,Haryana,Rice,2166.6
01-06-2023,Maharashtra,Wheat,2222.87
01-04-2028,Maharashtra,Sugarcane,388.26
01-09-2020,Uttar Pradesh,Sugarcane,294.25
01-11-2028,Haryana,Sugarcane,366.53
01-12-2020,Uttar Pradesh,Barley,1582.43
01-01-2020,Karnataka,Mustard,4720.49
01-01-2026,Tamil Nadu,Barley,1917.89
01-12-2028,Haryana,Pulses,6129.16
01-07-2020,Haryana,Groundnut,5506.89
01-09-2020,Karnataka,Mustard,4607.52
01-02-2020,Tamil Nadu,Cotton,6142.62
01-11-2024,Punjab,Wheat,2153.2
01-11-2022,Punjab,Mustard,5052.38
01-06-2024,Punjab,Rice,2101.13
01-08-2025,Gujarat,Groundnut,6286.46
01-05-2023,Madhya Pradesh,Wheat,2321.53
01-09-2026,Karnataka,Mustard,5532.2
01-06-2027,Uttar Pradesh,Sugarcane,375.51
01-05-2022,Tamil Nadu,Maize,1646.34
01-10-2024,Maharashtra,Groundnut,5969.56
01-03-2025,Karnataka,Rice,2210.16
01-01-2025,Madhya Pradesh,Cotton,7032.96
01-10-2028,Tamil Nadu,Cotton,7297.51
01-06-2026,Maharashtra,Rice,2232.86
01-10-2024,Karnataka,Barley,1723.19
01-02-2027,Tamil Nadu,Soybean,4289.05
01-12-2023,Punjab,Mustard,5135.56
01-07-2028,Bihar,Rice,2282.42
01-03-2022,Tamil Nadu,Pulses,5453.64
01-08-2025,Gujarat,Maize,1697.02
01-07-2026,Karnataka,Maize,1757.11
01-05-2024,Gujarat,Pulses,5941.53
01-03-2022,Gujarat,Barley,1758.05
01-12-2025,Madhya Pradesh,Cotton,6909.19
01-01-2022,Karnataka,Barley,1673.05
01-11-2024,Maharashtra,Barley,1741.7
01-11-2025,Bihar,Sugarcane,340.76
01-06-2020,Karnataka,Soybean,3674.83
01-01-2020,Maharashtra,Sugarcane,303.46
01-09-2021,Gujarat,Groundnut,5560.57
01-08-2024,Tamil Nadu,Sugarcane,332.13
01-05-2025,Haryana,Wheat,2398.72
01-12-2026,Maharashtra,Soybean,4102.22
01-11-2026,Rajasthan,Cotton,6863.39
01-04-2021,Rajasthan,Soybean,3794.1
01-07-2027,Bihar,Groundnut,6810.33
01-04-2023,Uttar Pradesh,Cotton,6879.6
01-07-2025,Maharashtra,Rice,2116.75
01-11-2026,Uttar Pradesh,Pulses,5872.85
01-02-2020,Maharashtra,Mustard,4899.43
01-03-2021,Maharashtra,Cotton,6508.0
01-11-2023,Haryana,Cotton,6350.68
01-03-2025,Punjab,Maize,1779.27
01-09-2021,Karnataka,Wheat,1973.23
01-04-2026,Uttar Pradesh,Wheat,2485.8
01-04-2020,Gujarat,Maize,1566.88
01-01-2027,Karnataka,Barley,1970.43
01-01-2027,Bihar,Rice,2176.36
01-03-2026,Gujarat,Sugarcane,376.36
01-11-2020,Rajasthan,Rice,1762.42
01-12-2024,Maharashtra,Sugarcane,332.49
01-01-2020,Haryana,Wheat,2005.58
01-07-2024,Madhya Pradesh,Sugarcane,339.99
01-11-2020,Punjab,Sugarcane,293.75
01-07-2023,Madhya Pradesh,Groundnut,5979.97
01-08-2025,Haryana,Sugarcane,335.01
01-07-2020,Madhya Pradesh,Cotton,6003.78
01-03-2022,Haryana,Cotton,6664.95
01-02-2020,Karnataka,Pulses,5059.36
01-04-2025,Tamil Nadu,Rice,2178.76
01-09-2022,Tamil Nadu,Sugarcane,311.92
01-11-2021,Rajasthan,Sugarcane,301.57
01-02-2020,Haryana,Maize,1544.65
01-02-2028,Madhya Pradesh,Barley,2049.24
01-12-2026,Madhya Pradesh,Cotton,7201.96
01-03-2028,Gujarat,Wheat,2564.11
01-04-2026,Madhya Pradesh,Maize,1843.92
01-04-2028,Bihar,Rice,2354.82
01-05-2023,Punjab,Soybean,3981.03
01-11-2028,Maharashtra,Sugarcane,365.25
01-04-2021,Maharashtra,Mustard,5300.03
01-02-2024,Maharashtra,Barley,1815.48
01-06-2026,Uttar Pradesh,Cotton,7320.53
01-01-2023,Tamil Nadu,Pulses,5482.54
01-05-2021,Punjab,Groundnut,5894.45
01-05-2024,Punjab,Soybean,4096.02
01-07-2025,Haryana,Barley,1873.83
01-05-2027,Haryana,Maize,1883.68
01-03-2026,Haryana,Pulses,6078.95
01-09-2024,Rajasthan,Cotton,6524.78
01-09-2023,Tamil Nadu,Groundnut,5756.53
01-07-2024,Haryana,Soybean,3999.73
01-09-2020,Rajasthan,Rice,1783.44
01-10-2028,Uttar Pradesh,Sugarcane,353.89
01-05-2026,Karnataka,Sugarcane,373.01
01-05-2021,Haryana,Groundnut,5905.14
01-03-2023,Maharashtra,Maize,1679.48
01-12-2021,Madhya Pradesh,Rice,1846.52
01-01-2022,Bihar,Maize,1590.41
01-02-2027,Rajasthan,Mustard,6044.17
01-09-2020,Maharashtra,Wheat,1974.3
01-03-2025,Tamil Nadu,Soybean,4205.08
01-10-2028,Bihar,Wheat,2404.14
01-02-2028,Gujarat,Rice,2283.5
01-05-2021,Madhya Pradesh,Wheat,2169.87
01-08-2023,Karnataka,Maize,1645.15
01-12-2024,Maharashtra,Mustard,5315.54
01-04-2024,Uttar Pradesh,Mustard,5717.95
01-10-2028,Bihar,Mustard,5675.44
01-03-2027,Bihar,Maize,1876.59
01-07-2021,Tamil Nadu,Maize,1594.09
01-12-2025,Punjab,Soybean,4094.44
01-08-2022,Karnataka,Wheat,2105.83
01-11-2021,Rajasthan,Cotton,6022.29
01-03-2021,Tamil Nadu,Sugarcane,325.49
01-03-2028,Rajasthan,Rice,2373.25
01-01-2028,Uttar Pradesh,Sugarcane,374.96
01-07-2022,Tamil Nadu,Soybean,3733.13
01-09-2023,Uttar Pradesh,Barley,1689.65
01-07-2027,Haryana,Soybean,4300.83
01-09-2028,Haryana,Cotton,7097.76
01-10-2022,Uttar Pradesh,Groundnut,5628.59
01-05-2028,Madhya Pradesh,Sugarcane,387.68
01-04-2026,Maharashtra,Barley,1975.08
01-05-2022,Haryana,Barley,1807.11
01-02-2027,Punjab,Maize,1895.44
01-11-2023,Karnataka,Barley,1704.36
01-09-2023,Tamil Nadu,Soybean,3734.11
01-11-2021,Madhya Pradesh,Barley,1638.59
01-08-2028,Tamil Nadu,Soybean,4308.41
01-09-2027,Uttar Pradesh,Pulses,5791.37
01-03-2028,Madhya Pradesh,Rice,2319.98
01-08-2024,Maharashtra,Soybean,3811.94
01-04-2025,Madhya Pradesh,Barley,1956.03
01-02-2022,Bihar,Maize,1601.56
01-10-2020,Punjab,Soybean,3339.81
01-05-2023,Madhya Pradesh,Pulses,5838.85
01-06-2020,Gujarat,Groundnut,5739.7
01-03-2022,Karnataka,Mustard,5327.88
01-10-2022,Maharashtra,Maize,1533.51
01-08-2022,Tamil Nadu,Sugarcane,316.83
01-07-2021,Rajasthan,Mustard,4956.78
01-11-2023,Uttar Pradesh,Cotton,6433.69
01-01-2027,Bihar,Mustard,5828.2
01-06-2022,Madhya Pradesh,Soybean,3845.34
01-06-2020,Tamil Nadu,Pulses,5249.46
01-11-2027,Tamil Nadu,Rice,2097.58
01-12-2023,Rajasthan,Wheat,2194.77
01-07-2025,Rajasthan,Groundnut,6475.01
01-08-2021,Uttar Pradesh,Pulses,5092.91
01-04-2027,Madhya Pradesh,Mustard,6234.41
01-11-2021,Punjab,Sugarcane,297.77
01-08-2025,Madhya Pradesh,Soybean,4014.31
01-04-2026,Gujarat,Maize,1842.54
01-03-2021,Bihar,Cotton,6573.75
01-04-2027,Uttar Pradesh,Groundnut,7065.55
01-10-2025,Haryana,Mustard,5334.43
01-01-2024,Punjab,Pulses,5585.07
01-03-2024,Haryana,Sugarcane,353.2
01-10-2028,Madhya Pradesh,Mustard,5731.82
01-03-2028,Karnataka,Mustard,6303.62
01-05-2024,Rajasthan,Groundnut,6481.88
01-01-2021,Punjab,Sugarcane,305.24
01-06-2027,Gujarat,Pulses,6186.34
01-01-2022,Maharashtra,Sugarcane,320.15
01-06-2028,Maharashtra,Groundnut,7032.0
01-01-2024,Tamil Nadu,Pulses,5691.0
01-08-2024,Bihar,Soybean,3944.97
01-02-2026,Uttar Pradesh,Barley,1934.67
01-08-2022,Rajasthan,Mustard,5029.49
01-05-2020,Madhya Pradesh,Barley,1670.32
01-12-2025,Bihar,Groundnut,6437.97
01-02-2020,Bihar,Wheat,2052.32
01-09-2020,Punjab,Cotton,5738.28
01-02-2026,Gujarat,Wheat,2465.58
01-05-2020,Haryana,Sugarcane,312.82
01-02-2025,Bihar,Barley,1860.3
01-01-2027,Rajasthan,Maize,1815.99
01-12-2026,Bihar,Groundnut,6484.61
01-01-2028,Uttar Pradesh,Cotton,7423.7
01-10-2022,Maharashtra,Barley,1636.16
01-04-2023,Gujarat,Soybean,4009.67
01-01-2024,Maharashtra,Maize,1676.45
01-06-2021,Karnataka,Barley,1712.71
01-09-2020,Punjab,Mustard,4720.35
01-09-2027,Bihar,Pulses,5940.08
01-06-2025,Madhya Pradesh,Pulses,6073.61
01-11-2022,Punjab,Barley,1664.67
01-03-2022,Tamil Nadu,Sugarcane,331.68
01-06-2020,Rajasthan,Wheat,2086.43
01-06-2021,Haryana,Wheat,2131.04
01-03-2027,Uttar Pradesh,Sugarcane,380.76
01-03-2027,Maharashtra,Maize,1906.07
01-09-2027,Uttar Pradesh,Cotton,7017.91
01-09-2022,Gujarat,Rice,1833.44
01-04-2021,Karnataka,Barley,1721.94
01-02-2028,Tamil Nadu,Cotton,7705.37
01-02-2026,Haryana,Mustard,5860.09
01-11-2022,Punjab,Rice,1888.69
01-09-2026,Gujarat,Rice,2076.54
01-01-2020,Bihar,Pulses,5095.21
01-11-2020,Karnataka,Wheat,1944.31
01-05-2022,Madhya Pradesh,Barley,1782.17
01-11-2024,Uttar Pradesh,Rice,1945.91
01-02-2028,Gujarat,Cotton,7695.17
01-03-2023,Uttar Pradesh,Wheat,2304.04
01-09-2028,Karnataka,Mustard,5687.08
01-11-2026,Rajasthan,Wheat,2267.41
01-01-2028,Gujarat,Wheat,2444.24
01-03-2022,Punjab,Pulses,5604.6
01-10-2025,Tamil Nadu,Barley,1746.73
01-05-2026,Maharashtra,Pulses,6326.97
01-04-2023,Maharashtra,Barley,1828.44
01-04-2020,Madhya Pradesh,Sugarcane,316.7
01-01-2025,Bihar,Rice,2034.54
01-11-2024,Maharashtra,Maize,1674.21
01-10-2024,Maharashtra,Barley,1709.36
01-11-2027,Gujarat,Soybean,4148.39
01-05-2021,Punjab,Wheat,2142.46
01-04-2020,Haryana,Rice,1941.43
01-05-2026,Karnataka,Groundnut,6836.49
01-12-2028,Haryana,Barley,1955.13
01-03-2023,Punjab,Barley,1808.68
01-02-2021,Gujarat,Pulses,5295.95
01-02-2025,Tamil Nadu,Mustard,5689.64
01-11-2025,Madhya Pradesh,Maize,1659.44
01-05-2023,Uttar Pradesh,Cotton,6942.62
01-08-2024,Punjab,Soybean,3894.14
01-12-2024,Madhya Pradesh,Maize,1677.5
01-10-2020,Uttar Pradesh,Rice,1770.19
01-06-2024,Haryana,Sugarcane,343.74
01-07-2021,Tamil Nadu,Sugarcane,317.5
01-03-2026,Madhya Pradesh,Mustard,5850.64
01-05-2027,Gujarat,Cotton,7484.44
01-07-2021,Punjab,Soybean,3668.9
01-10-2028,Rajasthan,Groundnut,6564.79
01-03-2024,Gujarat,Soybean,4174.89
01-02-2028,Gujarat,Mustard,6114.33
01-10-2024,Madhya Pradesh,Pulses,5340.62
01-07-2022,Gujarat,Cotton,6351.79
01-02-2024,Madhya Pradesh,Soybean,4029.79
01-04-2024,Haryana,Pulses,5976.9
01-10-2028,Bihar,Pulses,5943.94
01-12-2021,Karnataka,Mustard,4930.31
01-06-2025,Bihar,Sugarcane,352.04
01-11-2021,Maharashtra,Wheat,2058.78
01-07-2026,Madhya Pradesh,Maize,1813.86
01-01-2021,Punjab,Groundnut,5575.78
01-03-2021,Haryana,Rice,1943.08
01-09-2025,Gujarat,Wheat,2203.52
01-05-2020,Bihar,Pulses,5226.92
01-08-2022,Rajasthan,Sugarcane,314.14
01-08-2025,Bihar,Sugarcane,345.45
01-07-2023,Uttar Pradesh,Maize,1677.06
01-09-2026,Gujarat,Barley,1835.03
01-05-2024,Tamil Nadu,Maize,1767.95
01-02-2024,Karnataka,Soybean,4100.07
01-06-2020,Bihar,Groundnut,5643.93
01-10-2020,Karnataka,Wheat,1975.33
01-04-2026,Uttar Pradesh,Barley,1961.69
01-02-2020,Gujarat,Pulses,5237.61
01-07-2025,Bihar,Sugarcane,354.05
01-02-2020,Karnataka,Groundnut,5725.81
01-06-2022,Bihar,Sugarcane,335.34
01-12-2025,Maharashtra,Sugarcane,345.86
01-11-2022,Bihar,Mustard,5039.74
01-08-2027,Maharashtra,Rice,2179.38
01-08-2024,Madhya Pradesh,Pulses,5549.96
01-04-2025,Gujarat,Maize,1839.01
01-08-2020,Punjab,Rice,1752.85
01-12-2023,Tamil Nadu,Mustard,5218.09
01-09-2021,Karnataka,Cotton,6055.67
01-02-2024,Karnataka,Rice,2062.1
01-08-2027,Haryana,Cotton,7249.04
01-02-2024,Gujarat,Pulses,5719.94
01-11-2022,Gujarat,Wheat,2066.99
01-01-2020,Madhya Pradesh,Mustard,4763.73
01-07-2027,Bihar,Rice,2207.01
01-01-2021,Madhya Pradesh,Groundnut,5775.25
01-01-2020,Bihar,Sugarcane,299.1
01-05-2025,Haryana,Soybean,4170.12
01-08-2024,Uttar Pradesh,Maize,1677.37
01-05-2025,Bihar,Maize,1850.61
01-03-2026,Karnataka,Soybean,4288.03
01-09-2023,Bihar,Sugarcane,323.39
01-02-2022,Bihar,Soybean,3808.19
01-04-2022,Karnataka,Pulses,5601.05
01-03-2021,Madhya Pradesh,Mustard,5083.05
01-09-2023,Maharashtra,Groundnut,5793.66
01-06-2023,Haryana,Soybean,3937.25
01-07-2022,Rajasthan,Cotton,6401.71
01-01-2024,Rajasthan,Groundnut,6133.62
01-10-2021,Karnataka,Soybean,3533.95
01-03-2023,Bihar,Rice,2064.25
01-03-2020,Tamil Nadu,Wheat,2057.05
01-04-2026,Uttar Pradesh,Maize,1891.61
01-11-2020,Bihar,Soybean,3474.91
01-07-2023,Karnataka,Pulses,5594.57
01-08-2023,Madhya Pradesh,Rice,1961.59
01-01-2028,Punjab,Mustard,6022.42
01-09-2020,Madhya Pradesh,Sugarcane,296.3
01-11-2028,Madhya Pradesh,Sugarcane,356.21
01-03-2020,Punjab,Wheat,2109.77
01-08-2024,Tamil Nadu,Soybean,3830.56
01-05-2028,Madhya Pradesh,Mustard,6166.98
01-02-2028,Madhya Pradesh,Groundnut,6886.0
01-03-2023,Maharashtra,Mustard,5537.21
01-02-2026,Rajasthan,Maize,1835.57
01-10-2020,Maharashtra,Sugarcane,295.67
01-05-2027,Karnataka,Pulses,6290.98
01-02-2027,Haryana,Wheat,2485.24
01-03-2027,Tamil Nadu,Mustard,6062.21
01-11-2024,Madhya Pradesh,Cotton,6461.13
01-12-2023,Bihar,Wheat,2142.89
01-07-2028,Rajasthan,Maize,1896.92
01-08-2021,Haryana,Mustard,4950.8
01-09-2024,Bihar,Groundnut,5896.62
01-01-2022,Karnataka,Groundnut,5827.05
01-10-2027,Bihar,Mustard,5592.12
01-11-2022,Maharashtra,Rice,1837.31
01-08-2022,Gujarat,Rice,1911.41
01-05-2020,Madhya Pradesh,Rice,1889.17
01-11-2026,Punjab,Pulses,5818.97
01-05-2027,Karnataka,Mustard,6228.87
01-01-2027,Tamil Nadu,Barley,1918.44
01-06-2026,Karnataka,Rice,2157.32
01-01-2022,Karnataka,Pulses,5347.29
01-06-2028,Uttar Pradesh,Barley,2018.54
01-08-2027,Rajasthan,Maize,1828.05
01-07-2024,Karnataka,Pulses,5770.67
01-12-2022,Punjab,Rice,1944.17
01-11-2027,Punjab,Rice,2157.83
01-06-2023,Rajasthan,Barley,1800.33
01-05-2020,Tamil Nadu,Rice,1926.16
01-04-2021,Tamil Nadu,Mustard,5204.02
01-02-2020,Maharashtra,Pulses,5073.3
01-04-2024,Maharashtra,Soybean,4220.83
01-10-2021,Karnataka,Pulses,5065.19
01-05-2021,Madhya Pradesh,Maize,1618.5
01-05-2025,Madhya Pradesh,Groundnut,6595.91
01-02-2026,Haryana,Groundnut,6568.26
01-08-2022,Punjab,Wheat,2109.03
01-02-2022,Rajasthan,Maize,1651.65
01-07-2025,Punjab,Rice,2061.47
01-10-2026,Punjab,Sugarcane,341.3
01-06-2020,Tamil Nadu,Soybean,3567.8
01-02-2021,Haryana,Maize,1592.96
01-11-2027,Tamil Nadu,Groundnut,6492.91
01-09-2028,Maharashtra,Barley,1904.77
01-01-2020,Madhya Pradesh,Cotton,5929.5
01-01-2024,Maharashtra,Barley,1763.47
01-07-2026,Bihar,Mustard,5729.68
01-06-2025,Madhya Pradesh,Sugarcane,354.42
01-12-2022,Haryana,Wheat,2098.8
01-10-2025,Haryana,Groundnut,6010.06
01-01-2028,Madhya Pradesh,Sugarcane,370.3
01-06-2025,Tamil Nadu,Rice,2115.41
01-08-2028,Punjab,Cotton,7260.1
01-05-2023,Gujarat,Maize,1730.58
01-03-2020,Maharashtra,Pulses,5143.22
01-06-2026,Gujarat,Soybean,4352.86
01-11-2026,Punjab,Maize,1700.21
01-07-2025,Tamil Nadu,Cotton,6889.41
01-01-2020,Karnataka,Barley,1608.48
01-12-2021,Punjab,Wheat,2096.91
01-11-2026,Madhya Pradesh,Rice,2058.34
01-12-2028,Madhya Pradesh,Pulses,6112.4
01-11-2022,Maharashtra,Cotton,6140.0
01-04-2024,Maharashtra,Cotton,7050.23
01-05-2025,Punjab,Maize,1790.0
01-12-2023,Punjab,Barley,1771.31
01-08-2021,Bihar,Mustard,4847.02
01-07-2020,Bihar,Rice,1796.78
01-10-2026,Rajasthan,Cotton,6783.36
01-09-2025,Uttar Pradesh,Mustard,5393.28
01-03-2020,Uttar Pradesh,Sugarcane,309.22
01-04-2024,Tamil Nadu,Maize,1809.82
01-04-2027,Haryana,Maize,1890.34
01-11-2021,Karnataka,Pulses,4984.27
01-07-2020,Rajasthan,Rice,1848.43
01-08-2027,Gujarat,Sugarcane,357.22
01-08-2027,Rajasthan,Sugarcane,356.19
01-03-2024,Uttar Pradesh,Soybean,4125.49
01-05-2026,Karnataka,Wheat,2461.87
01-05-2020,Uttar Pradesh,Cotton,6355.72
01-07-2023,Rajasthan,Soybean,3813.15
01-05-2020,Punjab,Pulses,5341.98
01-11-2028,Rajasthan,Mustard,5814.84
01-01-2021,Tamil Nadu,Wheat,2073.8
01-09-2022,Bihar,Wheat,2036.39
01-02-2028,Gujarat,Wheat,2514.56
01-08-2022,Bihar,Barley,1714.03
01-02-2020,Maharashtra,Groundnut,5563.14
01-01-2027,Uttar Pradesh,Pulses,5946.98
01-01-2025,Gujarat,Barley,1838.85
01-11-2027,Madhya Pradesh,Maize,1761.38
01-08-2027,Maharashtra,Groundnut,6493.38
01-06-2025,Uttar Pradesh,Sugarcane,358.84
01-09-2021,Uttar Pradesh,Sugarcane,304.24
01-02-2024,Bihar,Mustard,5500.76
01-06-2020,Punjab,Cotton,6118.64
01-11-2024,Rajasthan,Wheat,2153.55
01-12-2028,Madhya Pradesh,Groundnut,6827.72
01-04-2023,Madhya Pradesh,Wheat,2333.4
01-04-2021,Gujarat,Barley,1760.0
01-04-2023,Punjab,Rice,2060.71
01-02-2022,Maharashtra,Groundnut,5969.59
01-05-2020,Uttar Pradesh,Wheat,2135.37
01-11-2028,Maharashtra,Soybean,4256.94
01-05-2025,Maharashtra,Sugarcane,370.16
01-02-2027,Uttar Pradesh,Rice,2262.5
01-12-2020,Karnataka,Maize,1506.72
01-09-2028,Bihar,Soybean,4284.79
01-07-2028,Rajasthan,Pulses,6158.97
01-01-2021,Karnataka,Maize,1521.25
01-08-2021,Madhya Pradesh,Soybean,3556.08
01-11-2023,Gujarat,Cotton,6414.98
01-08-2022,Tamil Nadu,Mustard,4999.75
01-03-2028,Karnataka,Wheat,2571.37
01-12-2027,Punjab,Maize,1777.49
01-05-2022,Uttar Pradesh,Maize,1698.68
01-06-2021,Maharashtra,Sugarcane,316.32
01-08-2028,Gujarat,Sugarcane,361.04
01-02-2028,Tamil Nadu,Sugarcane,382.46
01-07-2026,Uttar Pradesh,Soybean,4163.29
01-02-2026,Maharashtra,Sugarcane,361.97
01-06-2024,Tamil Nadu,Barley,1869.62
01-06-2025,Gujarat,Mustard,5742.05
01-03-2023,Karnataka,Rice,2025.02
01-10-2027,Haryana,Rice,2072.46
01-12-2020,Gujarat,Groundnut,5404.63
01-11-2020,Karnataka,Groundnut,5316.23
01-08-2028,Bihar,Rice,2223.85
01-09-2026,Madhya Pradesh,Soybean,3937.89
01-03-2025,Haryana,Maize,1794.5
01-06-2021,Punjab,Sugarcane,315.57
01-07-2025,Karnataka,Rice,2114.48
01-11-2028,Bihar,Wheat,2418.24
01-09-2025,Maharashtra,Rice,2009.03
01-03-2028,Gujarat,Cotton,7797.77
01-02-2026,Madhya Pradesh,Sugarcane,361.82
01-02-2028,Punjab,Wheat,2557.51
01-06-2027,Gujarat,Cotton,7518.8
01-11-2025,Uttar Pradesh,Cotton,6648.89
01-09-2020,Madhya Pradesh,Mustard,4639.5
01-03-2020,Gujarat,Mustard,4987.16
01-02-2023,Maharashtra,Soybean,3997.56
01-12-2027,Karnataka,Cotton,7158.24
01-04-2023,Tamil Nadu,Wheat,2275.36
01-02-2028,Punjab,Soybean,4490.09
01-07-2022,Uttar Pradesh,Sugarcane,321.53
01-03-2027,Bihar,Soybean,4423.02
01-01-2027,Gujarat,Groundnut,6530.64
01-12-2028,Uttar Pradesh,Pulses,6233.79
01-01-2025,Tamil Nadu,Maize,1755.06
01-04-2021,Tamil Nadu,Barley,1710.96
01-05-2027,Uttar Pradesh,Soybean,4540.39
01-04-2024,Gujarat,Maize,1763.79
01-04-2027,Madhya Pradesh,Cotton,7573.35
01-10-2026,Uttar Pradesh,Sugarcane,336.44
01-09-2026,Gujarat,Sugarcane,348.94
01-04-2026,Madhya Pradesh,Rice,2208.25
01-05-2028,Haryana,Pulses,6618.01
01-07-2027,Tamil Nadu,Cotton,7412.53
01-01-2023,Uttar Pradesh,Sugarcane,323.51
01-01-2020,Karnataka,Rice,1764.23
01-12-2027,Bihar,Soybean,4202.21
01-09-2023,Haryana,Soybean,3696.74
01-06-2028,Gujarat,Mustard,6092.51
01-11-2028,Punjab,Barley,1967.39
01-12-2020,Maharashtra,Barley,1570.9
01-08-2025,Punjab,Cotton,6782.21
01-04-2022,Punjab,Pulses,5531.94
01-06-2021,Karnataka,Soybean,3735.55
01-06-2020,Madhya Pradesh,Groundnut,5609.09
01-06-2022,Uttar Pradesh,Mustard,5307.93
01-09-2027,Uttar Pradesh,Wheat,2337.34
01-10-2025,Haryana,Soybean,3890.92
01-10-2024,Gujarat,Pulses,5526.98
01-10-2026,Haryana,Mustard,5561.41
01-12-2026,Haryana,Maize,1769.8
01-05-2026,Gujarat,Barley,2020.59
01-06-2023,Bihar,Groundnut,6141.71
01-12-2021,Gujarat,Wheat,2034.12
01-02-2020,Haryana,Cotton,6202.68
01-05-2021,Rajasthan,Groundnut,5923.04
01-11-2020,Madhya Pradesh,Wheat,1975.6
01-02-2026,Bihar,Pulses,6030.09
01-02-2021,Tamil Nadu,Soybean,3738.3
01-06-2028,Madhya Pradesh,Mustard,6185.58
01-09-2023,Uttar Pradesh,Groundnut,5743.39
01-08-2027,Maharashtra,Barley,1920.45
01-03-2028,Madhya Pradesh,Mustard,6264.63
01-10-2023,Maharashtra,Wheat,2079.82
01-07-2025,Bihar,Maize,1745.61
01-12-2027,Karnataka,Soybean,4199.95
01-02-2020,Haryana,Barley,1656.24
01-08-2020,Gujarat,Groundnut,5531.16
01-07-2026,Rajasthan,Pulses,5957.14
01-02-2024,Haryana,Rice,2080.62
01-11-2028,Madhya Pradesh,Maize,1850.13
01-10-2022,Haryana,Sugarcane,313.92
01-12-2021,Uttar Pradesh,Cotton,6176.67
01-12-2023,Gujarat,Mustard,5323.24
01-11-2024,Uttar Pradesh,Soybean,3852.8
01-03-2028,Gujarat,Soybean,4568.53
01-10-2028,Rajasthan,Mustard,5650.89
01-12-2025,Bihar,Pulses,5830.01
01-09-2021,Tamil Nadu,Maize,1512.57
01-12-2027,Haryana,Mustard,5863.55
01-09-2024,Haryana,Rice,1953.65
01-02-2025,Haryana,Barley,1903.09
01-12-2020,Madhya Pradesh,Pulses,5090.65
01-05-2020,Rajasthan,Barley,1656.09
01-05-2027,Punjab,Groundnut,6968.32
01-01-2026,Haryana,Soybean,4112.42
01-02-2022,Gujarat,Groundnut,6033.05
01-05-2025,Rajasthan,Soybean,4154.95
01-05-2020,Gujarat,Sugarcane,314.53
01-03-2022,Punjab,Rice,1976.46
01-04-2026,Maharashtra,Sugarcane,377.6
01-08-2024,Gujarat,Maize,1647.89
01-03-2020,Tamil Nadu,Cotton,6394.48
01-06-2020,Punjab,Soybean,3626.13
01-07-2020,Uttar Pradesh,Sugarcane,300.12
01-08-2021,Uttar Pradesh,Sugarcane,300.36
01-10-2026,Maharashtra,Rice,2078.12
01-08-2026,Madhya Pradesh,Mustard,5534.34
01-02-2028,Rajasthan,Cotton,7629.75
01-12-2023,Tamil Nadu,Cotton,6609.56
01-05-2023,Bihar,Maize,1697.81
01-05-2022,Karnataka,Groundnut,6206.31
01-08-2024,Rajasthan,Soybean,3862.46
01-10-2022,Uttar Pradesh,Pulses,5056.17
01-10-2024,Uttar Pradesh,Groundnut,6001.07
01-07-2024,Maharashtra,Soybean,3910.51
01-04-2022,Rajasthan,Barley,1818.29
01-04-2026,Tamil Nadu,Soybean,4290.99
01-12-2024,Gujarat,Barley,1769.48
01-06-2023,Uttar Pradesh,Sugarcane,338.3
01-02-2020,Madhya Pradesh,Sugarcane,307.39
01-11-2021,Karnataka,Wheat,2013.83
01-09-2020,Punjab,Maize,1448.42
01-08-2021,Haryana,Barley,1644.9
01-01-2027,Rajasthan,Sugarcane,370.2
01-05-2023,Haryana,Cotton,6971.8
01-01-2023,Bihar,Rice,1925.88
01-01-2021,Punjab,Mustard,4873.8
01-09-2023,Gujarat,Rice,1881.68
01-08-2023,Gujarat,Barley,1709.84
01-12-2022,Rajasthan,Pulses,5294.74
01-05-2022,Rajasthan,Cotton,6567.5
01-05-2021,Tamil Nadu,Soybean,3761.45
01-06-2022,Tamil Nadu,Sugarcane,332.13
01-01-2026,Karnataka,Sugarcane,354.55
01-05-2021,Madhya Pradesh,Mustard,5176.34
01-07-2028,Haryana,Cotton,7587.32
01-07-2026,Tamil Nadu,Sugarcane,365.2
01-09-2020,Haryana,Mustard,4660.06
01-09-2023,Karnataka,Sugarcane,323.63
01-04-2024,Bihar,Pulses,5869.27
01-10-2025,Rajasthan,Maize,1690.76
01-02-2028,Haryana,Barley,2009.57
01-02-2027,Uttar Pradesh,Mustard,5945.26
01-03-2022,Tamil Nadu,Groundnut,6027.61
01-11-2023,Gujarat,Mustard,5197.57
01-05-2022,Punjab,Groundnut,6100.04
01-05-2027,Haryana,Mustard,6113.39
01-10-2022,Uttar Pradesh,Wheat,2085.75
01-02-2028,Tamil Nadu,Wheat,2551.24
01-09-2020,Tamil Nadu,Mustard,4691.47
01-12-2026,Rajasthan,Pulses,5939.98
01-01-2028,Bihar,Wheat,2492.49
01-05-2028,Punjab,Barley,2081.9
